"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03","WV20"
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-08-12","6.93"," 0014"," 0014","0.00",,"0.0","0.0","77","81","73","    0","  210","  220","0.0","13.0","15.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-08-13","7.16"," 1551"," 1539","0.00",,"0.0","0.0","78","83","72","    0","  210","  210","0.0","14.1","16.1","    1","    1",,,,,,"    1",,,"    1",,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-08-14","7.61"," 2355"," 2356","0.00",,"0.0","0.0","57","88","72",,"  320","  310","0.0","8.1","8.1","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-08-15","5.82"," 1439"," 1458","0.00",,"0.0","0.0","77","85","68","    0","  160","  190","0.0","12.1","13.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-08-16","6.26"," 1506"," 1436","0.00",,"0.0","0.0","80","87","72",,"  220","  230","0.0","17.0","21.9","    1",,"    1",,,,,"    1",,,"    1",,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-08-17","6.26"," 1750"," 1749","0.07",,"0.0","0.0","71","79","63","    0","   20","   10","0.0","23.0","25.9","    1",,"    1",,,,,"    1",,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-08-18","5.37"," 1720"," 1645","0.00",,"0.0","0.0","70","77","62","    0","  150","  120","0.0","13.0","15.0","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-08-19","6.93"," 1710"," 1747","0.00",,"0.0","0.0","71","80","62","    0","  220","  230","0.0","16.1","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-08-20","7.61"," 1712"," 1711","0.00",,"0.0","0.0","77","87","66","    0","  230","  230","0.0","16.1","21.9","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-08-21","8.50"," 1647"," 1646","0.00",,"0.0","0.0","78","86","69","    0","  210","  220","0.0","16.1","19.9","    1",,,,,,,"    1",,,"    1",,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-08-22","9.40"," 1357"," 1610","0.00",,"0.0","0.0","80","86","73",,"  220","  230","0.0","17.9","21.0","    1",,,,,,,"    1",,,"    1",,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-08-23","10.96"," 1310"," 2214","0.00",,"0.0","0.0","75","84","66",,"  310","  350","0.0","19.9","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-08-24","8.50"," 1134"," 1132","0.00",,"0.0","0.0","68","77","59",,"  330","  330","0.0","21.0","25.1",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-08-25","8.50"," 1235"," 1238","0.00",,"0.0","0.0","72","80","63",,"  200","  220","0.0","17.9","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-08-26","6.93"," 1451"," 1450","0.00",,"0.0","0.0","74","82","66",,"  230","  220","0.0","15.0","17.9","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-08-27","8.28"," 1349"," 2344","0.00",,"0.0","0.0","79","89","69",,"  300","  350","0.0","15.0","19.9","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-08-28","6.26"," 0900"," 1030","0.00",,"0.0","0.0","70","79","61","    0","  350","  360","0.0","17.9","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-08-29","8.50"," 1257"," 1212","0.00",,"0.0","0.0","70","80","59","    0","  160","  170","0.0","17.9","23.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-08-30","8.50"," 1611"," 1603","0.01",,"0.0","0.0","77","87","66","    0","  360","  350","0.0","19.9","23.9","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-08-31","8.05"," 0738"," 0726","0.00",,"0.0","0.0","66","73","58","    0","   20","   20","0.0","16.1","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-09-01","5.59"," 2224"," 2008","0.12",,"0.0","0.0","63","66","60","    0","  360","   90","0.0","10.1","13.0","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-09-02","9.17"," 1027"," 1026","0.78",,"0.0","0.0","62","63","60","    0","   60","   60","0.0","17.0","21.9","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-09-03","9.62"," 1032"," 1008","0.16",,"0.0","0.0","66","70","61","    0","  100","   90","0.0","17.0","21.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-09-04","7.61"," 1233"," 0709","0.20",,"0.0","0.0","72","75","69","    0","  230","  230","0.0","15.0","17.9","    1","    1","    1",,,,,,,,"    1",,,"    1",,,,,,"    1",
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-09-05","9.40"," 0836"," 0833","0.00",,"0.0","0.0","70","78","62","    0","  360","  350","0.0","19.9","23.0","    1","    1",,,,,,,,,"    1",,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-09-06","6.71"," 0825"," 0724","0.00",,"0.0","0.0","67","76","58","    0","   10","  360","0.0","14.1","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-09-07","4.70"," 1642"," 0949","0.00",,"0.0","0.0","68","80","56","    0","  220","  320","0.0","13.0","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-09-08","6.93"," 0915"," 0914","0.00",,"0.0","0.0","68","76","60","    0","   30","   40","0.0","17.9","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-09-09","10.29"," 1309"," 1308","0.00",,"0.0","0.0","65","73","56","    0","   90","  100","0.0","19.9","25.1",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-09-10","5.82"," 1240"," 1317","0.00",,"0.0","0.0","63","75","50","    0","   10","  360","0.0","14.1","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-09-11","8.05"," 0932"," 0931","0.00",,"0.0","0.0","68","79","57","    0","   70","   70","0.0","15.0","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-09-12","11.41"," 1207"," 0831","0.00",,"0.0","0.0","65","71","59","    0","   40","   70","0.0","17.9","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-09-13","12.53"," 1411"," 1315","0.10",,"0.0","0.0","70","75","65","    0","  100","  100","0.0","21.0","28.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-09-14","11.18"," 1216"," 1306","0.01",,"0.0","0.0","75","79","71","    0","  150","  150","0.0","17.9","21.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-09-15","9.40"," 1328"," 1805","0.10",,"0.0","0.0","73","78","68","    0","  130","  110","0.0","17.9","21.9","    1","    1",,,,,,,,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-09-16","7.16"," 1153"," 1152","0.00",,"0.0","0.0","69","79","58",,"  360","  360","0.0","16.1","21.0","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-09-17","8.05"," 0950"," 1438","0.00",,"0.0","0.0","66","77","55","    0","   20","   40","0.0","17.9","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-09-18","17.00"," 1609"," 2339","0.00",,"0.0","0.0","69","73","65","    0","   70","   80","0.0","25.9","36.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-09-19","19.24"," 0420"," 0301","0.29",,"0.0","0.0","75","80","69","    0","  120","  110","0.0","31.1","38.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-09-20","6.49"," 1434"," 1434","0.00",,"0.0","0.0","71","80","62","    0","  210","  210","0.0","14.1","16.1",,,,,,,,"    1",,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-09-21","6.26"," 0748"," 1449","0.00",,"0.0","0.0","66","77","55","    0","  360","  330","0.0","14.1","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-09-22","9.17"," 2314"," 2122","0.00",,"0.0","0.0","64","72","56","    0","  130","  140","0.0","19.9","23.9","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-09-23","13.20"," 0955"," 0954","0.63",,"0.0","0.0","66","73","59","    0","  170","  170","0.0","25.9","36.0","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-09-24","6.71"," 1435"," 1437","0.00",,"0.0","0.0","63","73","53","    0","  220","  220","0.0","17.0","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-09-25","9.84"," 1313"," 1313","0.00",,"0.0","0.0","68","75","60","    0","  190","  180","0.0","21.9","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-09-26","5.14"," 1231"," 1140","0.00",,"0.0","0.0","69","75","63","    0","  220","  170","0.0","12.1","14.1","    1",,,,,,,"    1",,,"    1",,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-09-27","12.75"," 1428"," 1436","0.00",,"0.0","0.0","73","79","66","    0","  140","  160","0.0","19.9","23.9","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-09-28","8.50"," 0419"," 0417","1.10",,"0.0","0.0","64","71","56","    0","  150","  140","0.0","21.0","23.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-09-29","7.61"," 1516"," 1512","0.00",,"0.0","0.0","60","68","51","    0","  270","  270","0.0","19.9","23.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-09-30","6.04"," 1343"," 1343","0.00",,"0.0","0.0","55","65","45","    0","  230","  230","0.0","15.0","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-10-01","3.58"," 1018"," 1023","0.03",,"0.0","0.0","54","64","43","    0","  330","  360","0.0","14.1","17.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-10-02","9.17"," 1638"," 1433","0.00",,"0.0","0.0","53","61","44","    0","  300","  300","0.0","21.0","28.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-10-03","7.16"," 1507"," 1338","0.00",,"0.0","0.0","45","56","34","    0","  210","  180","0.0","16.1","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-10-04","11.18"," 1326"," 1313","0.00",,"0.0","0.0","56","63","49","    0","  220","  200","0.0","23.9","30.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-10-05","7.38"," 1159"," 1158","0.00",,"0.0","0.0","51","62","40","    0","  280","  280","0.0","21.0","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-10-06","4.25"," 1458"," 1457","0.00",,"0.0","0.0","48","60","36","    0","  340","  350","0.0","16.1","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-10-07","5.37"," 1339"," 1439","0.00",,"0.0","0.0","50","62","37","    0","  210","  230","0.0","15.0","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-10-08","7.38"," 1344"," 1218","0.00",,"0.0","0.0","59","70","47","    0","  220","  230","0.0","17.9","23.0","    1",,,,,,,"    1",,,"    1",,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-10-09","3.36"," 1336"," 1302","0.00",,"0.0","0.0","65","77","53","    0","  160","  280","0.0","8.9","14.1","    1",,,,,,,"    1",,,"    1",,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-10-10","9.40"," 1502"," 1255","0.00",,"0.0","0.0","59","64","53","    0","   40","   20","0.0","16.1","19.9","    1","    1",,,,,,"    1",,,"    1",,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-10-11","12.97"," 1435"," 1433","0.00",,"0.0","0.0","62","69","54","    0","   40","   30","0.0","21.0","25.1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-10-12","13.65"," 1409"," 1238","0.09",,"0.0","0.0","59","62","56","    0","  360","  350","0.0","23.0","29.1","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-10-13","9.84"," 1040"," 0312","0.00",,"0.0","0.0","59","70","47","    0","  360","  350","0.0","21.9","28.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-10-14","10.29"," 2349"," 2303","0.30",,"0.0","0.0","57","68","45","    0","  140","  130","0.0","21.0","25.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-10-15","21.92"," 1313"," 1302","0.36",,"0.0","0.0","59","66","51","    0","  270","  250","0.0","38.0","46.1","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-10-16","11.41"," 1123"," 1122","0.00",,"0.0","0.0","55","66","44","    0","  250","  250","0.0","25.9","33.1",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-10-17","4.70"," 2342"," 2341","0.18",,"0.0","0.0","51","56","45","    0","  350","  350","0.0","14.1","17.9",,,,,,,,,,,,,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-10-18","4.47"," 1319"," 1327","0.09",,"0.0","0.0","47","56","38","    0","  340","  340","0.0","16.1","19.9",,,,,,,,,,,,,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-10-19","5.37"," 1016"," 1015","0.07",,"0.0","0.0","45","53","37","    0","  240","  240","0.0","21.0","25.1",,,"    1",,,,,,,,,,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-10-20","8.28"," 2306"," 2337","0.00",,"0.0","0.0","47","59","34","    0","  210","  220","0.0","17.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-10-21","13.87"," 0907"," 0907","0.01",,"0.0","0.0","63","70","56","    0","  220","  220","0.0","25.1","32.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-10-22","11.41"," 2135"," 2111","0.03",,"0.0","0.0","48","56","40","    0","  340","  350","0.0","21.0","25.9",,,,,,,,,,,,,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-10-23","14.76"," 0940"," 0417","0.00",,"0.0","0.0","42","46","38","    0","  300","  320","0.0","23.0","29.1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-10-24","9.84"," 1450"," 1443","0.00",,"0.0","0.0","41","50","31","    0","  300","  300","0.0","25.1","34.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-10-25","7.61"," 1429"," 1325","0.00",,"0.0","0.0","45","59","30","    0","  180","  180","0.0","17.9","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-10-26","13.65"," 1503"," 1337","0.27",,"0.0","0.0","61","63","59","    0","  180","  190","0.0","21.0","29.1","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-10-27","12.75"," 1750"," 1749","1.06",,"0.0","0.0","58","64","52","    0","  310","  310","0.0","25.9","34.9","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-10-28","6.26"," 1434"," 1503","0.13",,"0.0","0.0","52","59","44","    0","  140","  160","0.0","13.0","16.1","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-10-29","12.30"," 0709"," 0708","1.08",,"0.0","0.0","56","66","46","    0","  170","  160","0.0","29.1","40.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-10-30","6.71"," 1220"," 1145","0.00",,"0.0","0.0","50","61","38","    0","  260","  240","0.0","15.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-10-31","6.49"," 1424"," 1426","0.00",,"0.0","0.0","52","64","40","    0","  190","  200","0.0","15.0","17.9","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-11-01","4.70"," 1610"," 1610","0.00",,"0.0","0.0","59","69","49","    0","  210","  210","0.0","10.1","12.1","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-11-02","6.04"," 0818"," 0926","0.00",,"0.0","0.0","61","67","55","    0","   20","   40","0.0","12.1","14.1","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-11-03","6.93"," 1508"," 1507","0.00",,"0.0","0.0","65","74","56","    0","  220","  220","0.0","14.1","16.1","    1",,,,,,,"    1",,,"    1",,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-11-04","9.62"," 1408"," 1406","0.03",,"0.0","0.0","56","60","51","    0","   80","   90","0.0","19.9","25.1","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-11-05","6.49"," 0010"," 0110","1.46",,"0.0","0.0","58","63","52","    0","   90","   80","0.0","17.0","19.9","    1","    1","    1",,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-11-06","5.59"," 2037"," 2036","0.25",,"0.0","0.0","57","60","53","    0","  350","  350","0.0","14.1","17.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-11-07","7.83"," 1015"," 1022","0.02",,"0.0","0.0","51","55","47","    0","  360","  360","0.0","16.1","21.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-11-08","12.53"," 1406"," 1235","0.00",,"0.0","0.0","42","50","33","    0","  360","  310","0.0","21.9","29.1",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-11-09","7.38"," 1250"," 1237","0.00",,"0.0","0.0","34","42","26","    0","   10","  310","0.0","15.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-11-10","3.13"," 1512"," 1511","0.00",,"0.0","0.0","36","47","24","    0","  230","  230","0.0","17.0","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-11-11","5.59"," 2228"," 2227","0.00",,"0.0","0.0","51","55","27","    0","  270","  270","0.0","16.1","21.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-11-12","6.49"," 2318"," 2318","0.32",,"0.0","0.0","53","57","48","    0","  160","  170","0.0","17.9","23.0","    1","    1",,,,,,,,,"    1",,,"    1",,,,"    1",,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-11-13","24.83"," 1038"," 1641","0.06",,"0.0","0.0","49","58","39","    0","  270","  260","0.0","40.9","53.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-11-14","23.71"," 0514"," 0545","0.00",,"0.0","0.0","39","44","34","    0","  300","  310","0.0","38.9","49.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-11-15","13.65"," 0901"," 0856","0.00",,"0.0","0.0","38","47","28","    0","  300","  310","0.0","25.1","32.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-11-16","1.12"," 2346"," 2223","0.00",,"0.0","0.0","38","49","26","    0","   70","   60","0.0","6.0","6.9",,,,,,,,,,,,,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-11-17","6.26"," 1802"," 1756","0.01",,"0.0","0.0","48","50","45","    0","   50","   60","0.0","12.1","15.0","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-11-18","9.40"," 2208"," 2207","0.00",,"0.0","0.0","50","55","45","    0","  130","  130","0.0","16.1","19.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-11-19","16.55"," 1541"," 1604","0.57",,"0.0","0.0","57","61","53",,"  150","  140","0.0","25.9","34.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-11-20","16.33"," 0503"," 0502","0.58",,"0.0","0.0","51","58","44",,"  330","  330","0.0","29.1","36.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-11-21","9.62"," 0310"," 0023","0.00",,"0.0","0.0","51","61","41",,"  300","  330","0.0","19.9","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-11-22","5.59"," 1020"," 1020","0.00",,"0.0","0.0","49","60","37",,"  360","  360","0.0","15.0","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-11-23","2.24"," 0844"," 0843","0.00",,"0.0","0.0","46","56","35",,"   60","   60","0.0","10.1","13.0","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-11-24","9.40"," 2343"," 2342","0.06",,"0.0","0.0","48","57","38",,"  180","  170","0.0","17.0","23.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-11-25","9.40"," 0011"," 0029","0.05",,"0.0","0.0","43","56","29",,"  300","  300","0.0","29.1","36.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-11-26","2.68"," 1126"," 1125","0.00",,"0.0","0.0","37","47","27",,"  230","  230","0.0","13.0","15.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-11-27","3.13"," 1509"," 2230","0.00",,"0.0","0.0","43","54","32",,"  170","  140","0.0","8.9","10.1",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-11-28","12.08"," 2254"," 2127","0.08",,"0.0","0.0","56","61","51",,"  200","  170","0.0","28.0","36.9","    1","    1",,,,,,,,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-11-29","21.47"," 1801"," 1759","0.00",,"0.0","0.0","46","55","37",,"  280","  280","0.0","38.9","49.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-11-30","11.41"," 1141"," 1137","0.00",,"0.0","0.0","43","49","37","    0","  270","  300","0.0","21.9","28.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-12-01","14.09"," 1434"," 1433","0.00",,"0.0","0.0","42","52","32","    0","  320","  330","0.0","36.0","44.1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-12-02","16.55"," 1348"," 1329","0.00",,"0.0","0.0","29","37","21",,"  310","  290","0.0","31.1","40.0","    1",,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-12-03","12.08"," 1206"," 1233","0.00",,"0.0","0.0","25","31","19",,"  320","  320","0.0","23.0","28.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2003-12-04","5.82"," 1432"," 1342","0.00",,"0.0","0.0","31","41","20",,"  240","  260","0.0","15.0","17.9",,,,,,,,,,,,,,,,,,,,,
